SELL_AFTER,LOOKBACK,MA_PERIOD,TOLERANCE,TP_PCT,SL_PCT,symbol,buy_time,buy_price,sell_time,sell_price,qty,profit,exit_reason,commission_buy,commission_sell,position_type,strategy
0,4,50,25,3,9,AAVEUSDT,2025-01-09 12:00:00,284.43,2025-01-09 12:00:00,275.8971,0.2812642829518686,2.242399999999995,TP,0.08,0.0776,SHORT,04_reversal_short_4H
0,4,50,25,3,9,ADAUSDT,2025-01-09 12:00:00,0.9115,2025-01-09 12:00:00,0.8841549999999999,87.7674163466813,2.2424000000000057,TP,0.08,0.0776,SHORT,04_reversal_short_4H
0,4,50,25,3,9,APTUSDT,2025-01-09 12:00:00,8.796,2025-01-09 12:00:00,8.532119999999999,9.095043201455207,2.242400000000003,TP,0.08,0.0776,SHORT,04_reversal_short_4H
0,4,50,25,3,9,ARBUSDT,2025-01-09 12:00:00,0.7629,2025-01-09 12:00:00,0.740013,104.86302267662865,2.242399999999999,TP,0.08,0.0776,SHORT,04_reversal_short_4H
0,4,50,25,3,9,AVAXUSDT,2025-01-09 12:00:00,36.687,2025-01-09 12:00:00,35.586389999999994,2.1806089350451114,2.242400000000007,TP,0.08,0.0776,SHORT,04_reversal_short_4H
0,4,50,25,3,9,BCHUSDT,2025-01-09 12:00:00,427.09,2025-01-09 12:00:00,414.27729999999997,0.1873141492425484,2.2424000000000013,TP,0.08,0.0776,SHORT,04_reversal_short_4H
0,4,50,25,3,9,DOGEUSDT,2025-01-09 12:00:00,0.33008,2025-01-09 12:00:00,0.32017759999999995,242.3654871546292,2.2424000000000084,TP,0.08,0.0776,SHORT,04_reversal_short_4H
0,4,50,25,3,9,DOTUSDT,2025-01-09 12:00:00,6.682,2025-01-09 12:00:00,6.48154,11.972463334331039,2.242400000000006,TP,0.08,0.0776,SHORT,04_reversal_short_4H
0,4,50,25,3,9,ENAUSDT,2025-01-09 12:00:00,0.924,2025-01-09 12:00:00,0.89628,86.58008658008657,2.2424000000000066,TP,0.08,0.0776,SHORT,04_reversal_short_4H
0,4,50,25,3,9,FETUSDT,2025-01-09 12:00:00,1.2961,2025-01-09 12:00:00,1.257217,61.72363243576884,2.2424,TP,0.08,0.0776,SHORT,04_reversal_short_4H
0,4,50,25,3,9,HBARUSDT,2025-01-09 12:00:00,0.27104,2025-01-09 12:00:00,0.2629088,295.159386068477,2.2424000000000017,TP,0.08,0.0776,SHORT,04_reversal_short_4H
0,4,50,25,3,9,HYPEUSDT,2025-01-09 12:00:00,20.675,2025-01-09 12:00:00,20.05475,3.869407496977025,2.2424000000000084,TP,0.08,0.0776,SHORT,04_reversal_short_4H
0,4,50,25,3,9,LINKUSDT,2025-01-09 12:00:00,19.935,2025-01-09 12:00:00,19.336949999999998,4.013042387760221,2.2424000000000026,TP,0.08,0.0776,SHORT,04_reversal_short_4H
0,4,50,25,3,9,LTCUSDT,2025-01-09 12:00:00,103.84,2025-01-09 12:00:00,100.7248,0.7704160246533127,2.242400000000001,TP,0.08,0.0776,SHORT,04_reversal_short_4H
0,4,50,25,3,9,NEARUSDT,2025-01-09 12:00:00,4.991,2025-01-09 12:00:00,4.84127,16.028851933480265,2.2423999999999986,TP,0.08,0.0776,SHORT,04_reversal_short_4H
0,4,50,25,3,9,ONDOUSDT,2025-01-09 12:00:00,1.2369,2025-01-09 12:00:00,1.199793,64.67782359123615,2.2424,TP,0.08,0.0776,SHORT,04_reversal_short_4H
0,4,50,25,3,9,PENGUUSDT,2025-01-09 12:00:00,0.032789,2025-01-09 12:00:00,0.03180533,2439.8426301503555,2.2423999999999977,TP,0.08,0.07760000000000002,SHORT,04_reversal_short_4H
0,4,50,25,3,9,SEIUSDT,2025-01-09 12:00:00,0.38415,2025-01-09 12:00:00,0.3726255,208.2519849017311,2.2423999999999986,TP,0.08,0.07760000000000002,SHORT,04_reversal_short_4H
0,4,50,25,3,9,SNXUSDT,2025-01-09 12:00:00,1.823,2025-01-09 12:00:00,1.7683099999999998,43.88370817334065,2.2424000000000057,TP,0.08,0.0776,SHORT,04_reversal_short_4H
0,4,50,25,3,9,SOLUSDT,2025-01-09 12:00:00,191.093,2025-01-09 12:00:00,185.36021,0.41864432501452176,2.2423999999999977,TP,0.08,0.07760000000000002,SHORT,04_reversal_short_4H
0,4,50,25,3,9,TAOUSDT,2025-01-09 12:00:00,452.76,2025-01-09 12:00:00,439.17719999999997,0.17669405424507464,2.2424000000000035,TP,0.08,0.0776,SHORT,04_reversal_short_4H
0,4,50,25,3,9,WIFUSDT,2025-01-09 12:00:00,1.609,2025-01-09 12:00:00,1.56073,49.720323182100685,2.2424000000000017,TP,0.08,0.0776,SHORT,04_reversal_short_4H
0,4,50,25,3,9,WLDUSDT,2025-01-09 12:00:00,2.1752,2025-01-09 12:00:00,2.1099439999999996,36.77822728944465,2.2424000000000075,TP,0.08,0.0776,SHORT,04_reversal_short_4H
0,4,50,25,3,9,XRPUSDT,2025-01-09 12:00:00,2.304,2025-01-09 12:00:00,2.23488,34.72222222222222,2.2423999999999946,TP,0.08,0.0776,SHORT,04_reversal_short_4H
0,4,50,25,3,9,ETHUSDT,2025-01-09 12:00:00,3300.5,2025-01-09 16:00:00,3201.485,0.02423875170428723,2.242399999999997,TP,0.08,0.0776,SHORT,04_reversal_short_4H
0,4,50,25,3,9,BNBUSDT,2025-01-09 12:00:00,699.44,2025-01-09 20:00:00,678.4568,0.11437721605856113,2.2424000000000013,TP,0.08,0.07760000000000002,SHORT,04_reversal_short_4H
0,4,50,25,3,9,SUIUSDT,2025-01-09 12:00:00,4.6114,2025-01-10 04:00:00,5.026426,17.348310708244785,-7.367200000000002,SL,0.08,0.0872,SHORT,04_reversal_short_4H
